material_id,e_electronic,e_ionic,e_total
mp-554108,2.575047213333333,5.748856306666667,8.32390352
mp-555560,4.651201306666668,19.0731296,23.724330906666665
mp-1077904,4.504958070000001,13.964167513333331,18.469125583333334
mp-7744,1.9811242766666672,1.49006086000035,3.471185136667018
mp-23116,15.689445306666665,80.36354061666667,96.05298592333334
mp-556507,4.087250249999999,12.177482240000003,16.264732490000004
mp-6088,7.350465063333332,17.506426176666672,24.85689124
mp-40778,3.315463970000001,4.966678159996253,8.282142129996254
mp-732315,2.677963589999999,4.24623923,6.92420282
mp-772968,3.328014496666667,9.26559643,12.593610926666663
mp-643378,4.053905696666667,16.311388573333335,20.365294270000003
mp-42805,3.001463169999999,3.9772058266666654,6.978668996666666
mp-642834,2.631317479999999,4.8205326033333336,7.451850083333333
mp-557592,6.726573816666668,5.578341123333334,12.304914940000002
mp-23674,2.393182456666667,4.6495878,7.0427702566666674
mp-504600,2.229154713333333,3.281761213333333,5.510915926666667
mp-632760,3.095123823333332,3.148278513333322,6.243402336666654
mp-1188124,4.301497793333333,2.915850183333333,7.217347976666665
mp-23764,2.530897786666666,2.979405163380761,5.5103029500474285
mp-13383,6.96987685,5.708430103333332,12.678306953333331
mp-20902,7.3799517633333345,5.582962806666665,12.96291457
mp-22661,5.500936519999999,5.116833556666666,10.617770076666664
mp-8616,5.414126443333333,4.327222953333332,9.741349396666664
mp-626464,2.29585833,3.230623953333333,5.526482283333334
mp-759069,2.100184129999999,0.707499026666332,2.8076831566663323
mp-36381,5.395702876666668,3.722191486666668,9.117894363333336
mp-28529,3.408082183333334,4.902172010000001,8.310254193333334
mp-1079559,6.494007093333335,5.282187750000001,11.776194843333334
mp-23472,4.161541953333334,6.62837251351678,10.789914466850114
mp-28137,2.551850404939973,2.282136327358151,4.833986732298125
mp-28138,2.469198419303171,1.963594744143764,4.432793163446936
mp-30002,3.994560763333333,9.10003316,13.094593923333331
mp-30058,4.014928833333332,5.296313660134661,9.311242493467994
mp-30943,5.620336040000002,2.5499091033333343,8.170245143333338
mp-3779,11.870345596666668,1.632385256773683,13.502730853440353
mp-557619,18.05119244333333,41.56755423346095,59.618746676794295
mp-623087,6.365576606666669,10.285572166410446,16.651148773077114
mp-754246,5.494243190000001,17.668767956666667,23.163011146666665
mp-9330,5.170112733333333,5.056491056665228,10.226603789998562
mp-998567,3.629302193332885,13.556643975347464,17.18594616868035
mp-1540429,5.122564806273576,6.880792237161809,12.003357043435384
mp-28136,7.350092793333331,14.528285939999998,21.878378733333324
mp-573658,4.737855163333335,5.966294343333335,10.704149506666669
mp-690733,2.182610713333333,1.402358173333333,3.584968886666667
mp-7293,7.684976733333333,4.819388073333333,12.504364806666668
mp-9664,4.316789733333333,6.01834624,10.335135973333331
mp-9675,4.49321161,6.7308015066666655,11.224013116666663
mp-9718,4.603270260000001,5.516632866666668,10.119903126666667
mp-9720,4.267064353333336,5.821314570000001,10.088378923333336
mp-1023941,8.151534777964349,0.546670606034638,8.698205383998987
mp-1023954,6.228463094582459,0.039280309268983,6.267743403851441
mp-29057,6.103885733333333,1.70287691614141,7.806762649474745
mp-567713,9.138091443333332,1.4840066033803851,10.622098046713717
mp-34078,2.345861996666666,2.408328076637814,4.754190073304481
mp-625509,2.635524219999999,2.149474249991897,4.784998469991897
mp-30284,4.879832596666667,8.817917193332077,13.697749789998744
mp-31220,9.312141943333334,3.689253403333333,13.001395346666667
mp-567931,12.5473221,7.278209703357213,19.82553180335721
mp-1101917,27.2833486821148,67.05355825283554,94.33690693495032
mp-14791,64.621347,15.076741743328464,79.69808874332846
mp-1541458,2.629128510812673,1.688640286058838,4.317768796871511
mp-23879,2.64795885,5.832389796666667,8.480348646666668
mp-27912,3.295892476666667,2.7667224800031143,6.062614956669782
mp-28479,6.711843366666666,14.228664089993542,20.940507456660207
mp-29624,5.846135490000001,4.387344469994201,10.233479959994202
mp-3006,5.855928156666665,0.574803036666666,6.430731193333332
mp-30244,2.789600296666666,5.372250483537242,8.161850780203908
mp-30247,2.607863196666666,4.503279330019638,7.111142526686305
mp-510456,3.727241203333333,7.620234369999999,11.347475573333332
mp-626680,3.127772855271846,3.530684673226901,6.658457528498747
mp-697921,2.662243575208485,4.677732684158304,7.339976259366789
mp-1029479,22.22371071,12.18000171,34.403712420000005
mp-14796,9.851127906666669,3.127364786666666,12.978492693333337
mp-14797,9.417535570000002,2.9671273866666663,12.384662956666668
